Class,FA Card,Description,Major Category,IHS Categorization,My Categorization,Parent,Sub-FA Card,Bar Code,Status,Remarks,Site New Code,Alternate Site ID,Acquisition Cost 31/12/17,Addition in Period,Disposal in Period,Acquisition Cost 31/07/18,Depreciation 31/12/17,Depreciation in Period,Disposal Depreciation in Period,Depreciation 31/07/18,Book Value 31/12/17,Book Value 31/07/18,Dep. Start date,Useful life
TW,FA/TW274730,Solar Batteries,TOWER,Battery,Battery,Parent,,9000660097,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"126,299.57",0.00,0.00,"126,299.57","-14,805.17","-14,735.00",0.00,"-29,540.17","111,494.40","96,759.40",5/31/2017,5
TW,FA/TW274730,Solar Batteries,TOWER,Battery,Battery,Parent,,9000660098,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"126,299.57",0.00,0.00,"126,299.57","-14,805.17","-14,735.00",0.00,"-29,540.17","111,494.40","96,759.40",5/31/2017,5
TW,FA/TW274730,Solar Batteries,TOWER,Battery,Battery,Parent,,9000660099,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"126,299.57",0.00,0.00,"126,299.57","-14,805.17","-14,735.00",0.00,"-29,540.17","111,494.40","96,759.40",5/31/2017,5
TW,FA/TW274730,Solar Batteries,TOWER,Battery,Battery,Parent,,9000660100,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"126,299.57",0.00,0.00,"126,299.57","-14,805.17","-14,735.00",0.00,"-29,540.17","111,494.40","96,759.40",5/31/2017,5
TW,FA/TW136153,9.6KW Hybrid Power Cabinet(outdoor) Expandable to,TOWER,Battery,Battery,Parent,FA/TW136153,9000660075,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"2,174,606.19","644,156.45",0,"2,818,762.64","-745,775.00","-415,170.00",0,"-1,160,945.00","1,428,831.19","1,657,817.64",12/5/2014,8.95833333
TW,FA/TW142325,9.6KW HYBRID POWER CABINE (OUTDOOR),TOWER,Battery,Battery,Parent,,9000418453,F,"OPERATING, GOOD",IHS_OND_903A,IHS_OND_0903A,"970,878.34","346,513.04",0.00,"1,317,391.38","-355,560.50","-216,077.00",0.00,"-571,637.50","615,317.84","745,753.88",12/5/2014,8.38888889
TW,FA/TW142325,9.6KW HYBRID POWER CABINE (OUTDOOR),TOWER,Battery,Battery,Parent,,9000418473,F,"OPERATING, GOOD",IHS_OND_903A,IHS_OND_0903A,"970,878.34","346,513.04",0.00,"1,317,391.38","-355,560.50","-216,077.00",0.00,"-571,637.50","615,317.84","745,753.88",12/5/2014,8.38888889
TW,FA/TW147533,9.6KW HYBRID POWER CABINE (OUTDOOR),TOWER,Battery,Battery,Parent,FA/TW147533,9000418345,F,"OPERATING, GOOD",IHS_OND_898A,IHS_OND_0898A,"1,889,860.25","717,799.65",0,"2,607,659.90","-706,380.00","-445,317.00",0,"-1,151,697.00","1,183,480.25","1,455,962.90",12/5/2014,8.21944444
TW,FA/TW218821,Solar Batteries B2,TOWER,Battery,Battery,Parent,,9000224706,F,"IDLE, BAD",IHS_OND_904A,IHS_OND_0904A,"300,071.60",0.00,0.00,"300,071.60","-84,518.00","-37,596.50",0.00,"-122,114.50","215,553.60","177,957.10",5/5/2016,5
TW,FA/TW218821,Solar Batteries B2,TOWER,Battery,Battery,Parent,,9000224707,F,"IDLE, BAD",IHS_OND_904A,IHS_OND_0904A,"300,071.60",0.00,0.00,"300,071.60","-84,518.00","-37,596.50",0.00,"-122,114.50","215,553.60","177,957.10",5/5/2016,5
TW,FA/TW218821,Solar Batteries B2,TOWER,Battery,Battery,Parent,,9000224708,F,"IDLE, BAD",IHS_OND_904A,IHS_OND_0904A,"300,071.60",0.00,0.00,"300,071.60","-84,518.00","-37,596.50",0.00,"-122,114.50","215,553.60","177,957.10",5/5/2016,5
TW,FA/TW218821,Solar Batteries B2,TOWER,Battery,Battery,Parent,,9000224709,F,"IDLE, BAD",IHS_OND_904A,IHS_OND_0904A,"300,071.60",0.00,0.00,"300,071.60","-84,518.00","-37,596.50",0.00,"-122,114.50","215,553.60","177,957.10",5/5/2016,5
TW,FA/TW218821,Solar Batteries B2,TOWER,Battery,Battery,Parent,,9000224710,F,"IDLE, BAD",IHS_OND_904A,IHS_OND_0904A,"300,071.60",0.00,0.00,"300,071.60","-84,518.00","-37,596.50",0.00,"-122,114.50","215,553.60","177,957.10",5/5/2016,5
TW,FA/TW218821,Solar Batteries B2,TOWER,Battery,Battery,Parent,,9000224711,F,"IDLE, BAD",IHS_OND_904A,IHS_OND_0904A,"300,071.60",0.00,0.00,"300,071.60","-84,518.00","-37,596.50",0.00,"-122,114.50","215,553.60","177,957.10",5/5/2016,5
TW,FA/TW218821,Solar Batteries B2,TOWER,Battery,Battery,Parent,,9000224712,F,"IDLE, BAD",IHS_OND_904A,IHS_OND_0904A,"300,071.60",0.00,0.00,"300,071.60","-84,518.00","-37,596.50",0.00,"-122,114.50","215,553.60","177,957.10",5/5/2016,5
TW,FA/TW218821,Solar Batteries B2,TOWER,Battery,Battery,Parent,,9000224713,F,"IDLE, BAD",IHS_OND_904A,IHS_OND_0904A,"300,071.60",0.00,0.00,"300,071.60","-84,518.00","-37,596.50",0.00,"-122,114.50","215,553.60","177,957.10",5/5/2016,5
TW,FA/TW275894,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,,NF,,IHS_OND_909A,IHS_OND_0909A,"1,553,834.10",0,0,"1,553,834.10","-181,279.00","-181,279.00",0,"-362,558.00","1,372,555.10","1,191,276.10",6/1/2017,5
TW,FA/TW275893,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000418620,F,"SPLIT INTO 20, IDLE, BAD",IHS_OND_902A,IHS_OND_0902A,"129,486.18",0.00,0.00,"129,486.18","-15,106.58","-15,106.58",0.00,"-30,213.17","114,379.59","99,273.01",6/1/2017,5
TW,FA/TW275893,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000418621,F,"IDLE, BAD",IHS_OND_902A,IHS_OND_0902A,"129,486.18",0.00,0.00,"129,486.18","-15,106.58","-15,106.58",0.00,"-30,213.17","114,379.59","99,273.01",6/1/2017,5
TW,FA/TW275893,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000418622,F,"IDLE, BAD",IHS_OND_902A,IHS_OND_0902A,"129,486.18",0.00,0.00,"129,486.18","-15,106.58","-15,106.58",0.00,"-30,213.17","114,379.59","99,273.01",6/1/2017,5
TW,FA/TW275893,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000418623,F,"IDLE, BAD",IHS_OND_902A,IHS_OND_0902A,"129,486.18",0.00,0.00,"129,486.18","-15,106.58","-15,106.58",0.00,"-30,213.17","114,379.59","99,273.01",6/1/2017,5
TW,FA/TW275893,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000418624,F,"IDLE, BAD",IHS_OND_902A,IHS_OND_0902A,"129,486.18",0.00,0.00,"129,486.18","-15,106.58","-15,106.58",0.00,"-30,213.17","114,379.59","99,273.01",6/1/2017,5
TW,FA/TW275893,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000418625,F,"IDLE, BAD",IHS_OND_902A,IHS_OND_0902A,"129,486.18",0.00,0.00,"129,486.18","-15,106.58","-15,106.58",0.00,"-30,213.17","114,379.59","99,273.01",6/1/2017,5
TW,FA/TW275893,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000418614,F,"IDLE, BAD",IHS_OND_902A,IHS_OND_0902A,"129,486.18",0.00,0.00,"129,486.18","-15,106.58","-15,106.58",0.00,"-30,213.17","114,379.59","99,273.01",6/1/2017,5
TW,FA/TW275893,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000418615,F,"IDLE, BAD",IHS_OND_902A,IHS_OND_0902A,"129,486.18",0.00,0.00,"129,486.18","-15,106.58","-15,106.58",0.00,"-30,213.17","114,379.59","99,273.01",6/1/2017,5
TW,FA/TW275893,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000418616,F,"IDLE, BAD",IHS_OND_902A,IHS_OND_0902A,"129,486.18",0.00,0.00,"129,486.18","-15,106.58","-15,106.58",0.00,"-30,213.17","114,379.59","99,273.01",6/1/2017,5
TW,FA/TW275893,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000418617,F,"IDLE, BAD",IHS_OND_902A,IHS_OND_0902A,"129,486.18",0.00,0.00,"129,486.18","-15,106.58","-15,106.58",0.00,"-30,213.17","114,379.59","99,273.01",6/1/2017,5
TW,FA/TW275893,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000418618,F,"OPERATING, GOOD",IHS_OND_902A,IHS_OND_0902A,"129,486.18",0.00,0.00,"129,486.18","-15,106.58","-15,106.58",0.00,"-30,213.17","114,379.59","99,273.01",6/1/2017,5
TW,FA/TW275893,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000418619,F,"OPERATING, GOOD",IHS_OND_902A,IHS_OND_0902A,"129,486.18",0.00,0.00,"129,486.18","-15,106.58","-15,106.58",0.00,"-30,213.17","114,379.59","99,273.01",6/1/2017,5
TW,FA/TW275895,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,,NF,,IHS_OND_910A,IHS_OND_0910A,"1,553,834.10",0,0,"1,553,834.10","-181,279.00","-181,279.00",0,"-362,558.00","1,372,555.10","1,191,276.10",6/1/2017,5
TW,FA/TW275891,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,,NF,,IHS_OND_898A,IHS_OND_0898A,"1,553,834.10",0,0,"1,553,834.10","-181,279.00","-181,279.00",0,"-362,558.00","1,372,555.10","1,191,276.10",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680031,F,"20 BATTERIES FOUND IN PV, OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680032,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680033,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680034,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680035,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680036,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680037,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680038,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680039,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680040,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680041,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680042,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680043,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680044,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680045,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680046,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680047,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680048,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680049,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275892,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,9000680050,F,"OPERATING, GOOD",IHS_OND_899A,IHS_OND_0899A,"77,691.71",0.00,0.00,"77,691.71","-9,063.95","-9,063.95",0.00,"-18,127.90","68,627.76","59,563.81",6/1/2017,5
TW,FA/TW275889,12V 165Ah Battery- 24 pieces,TOWER,Battery,Battery,Parent,,,NF,,IHS_OND_872A,IHS_OND_0872A,"1,553,834.10",0,0,"1,553,834.10","-181,279.00","-181,279.00",0,"-362,558.00","1,372,555.10","1,191,276.10",6/1/2017,5
TW,FA/TW218464,Solar Batteries B2,TOWER,Battery,Battery,Parent,,,NF,,IHS_OND_914A,IHS_OND_0914A,"1,970,174.62",0,0,"1,970,174.62","-592,013.00","-254,765.00",0,"-846,778.00","1,378,161.62","1,123,396.62",2/27/2016,5
TW,FA/TW145487,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,Battery,Parent,,9000418084,F,"OPERATING, GOOD",IHS_OND_891A,IHS_OND_0891A,"1,612,223.90","273,621.73",0,"1,885,845.63","-596,356.00","-223,434.00",0,"-819,790.00","1,015,867.90","1,066,055.63",12/5/2014,8.30555556
TW,FA/TW163426,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,Battery,Parent,FA/TW163426,9000418313,F,"OPERATING, GOOD",IHS_OND_888A,IHS_OND_0888A,"1,179,035.95","813,343.94",0,"1,992,379.89","-524,759.00","-632,782.00",0,"-1,157,541.00","654,276.95","834,838.89",12/5/2014,6.90277778
TW,FA/TW218819,Solar Batteries B2,TOWER,Battery,Battery,Parent,,,NF,,IHS_OND_901A,IHS_OND_0901A,"1,372,005.73",0,0,"1,372,005.73","-439,391.00","-162,666.00",0,"-602,057.00","932,614.73","769,948.73",5/5/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595409,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595410,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595411,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595412,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595413,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595414,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595415,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595416,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595417,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595418,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595419,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595420,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595421,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595422,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595423,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW218664,Solar Batteries B2,TOWER,Battery,Battery,Parent,FA/TW218664,9000595424,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"84,301.03",0.00,0.00,"84,301.03","-27,958.00","-9,984.81",0.00,"-37,942.81","56,343.03","46,358.21",4/16/2016,5
TW,FA/TW163430,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,Battery,Parent,FA/TW163430,9000418397,F,"RECTIFIER CABINET, OPERATING, GOOD",IHS_OND_890A,IHS_OND_0890A,"589,517.98","159,717.25",0.00,"749,235.23","-262,379.50","-117,932.00",0.00,"-380,311.50","327,138.48","368,923.73",12/5/2014,6.90277778
TW,FA/TW163430,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,Battery,Parent,FA/TW163430,9000418406,F,"OPERATING, GOOD",IHS_OND_890A,IHS_OND_0890A,"589,517.98","159,717.25",0.00,"749,235.23","-262,379.50","-117,932.00",0.00,"-380,311.50","327,138.48","368,923.73",12/5/2014,6.90277778
TW,FA/TW298523,12V 180AH Batteries 8pieces,Tower,Battery,Battery,Parent,,,NF,,IHS_OND_902A,IHS_OND_0902A,0,"798,000.00",0,"798,000.00",0,"-67,830.00",0,"-67,830.00",0,"730,170.00",2/28/2018,5
TW,FA/TW153928,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,Battery,Parent,,,NF,,IHS_OND_895A,IHS_OND_0895A,"1,366,108.74",0,0,"1,366,108.74","-537,507.00","-102,057.00",0,"-639,564.00","828,601.74","726,544.74",12/5/2014,7.80833333
TW,FA/TW289359,12V 165AH-Emerson battery- 8 pieces,TOWER,Battery,Battery,Parent,,,NF,,IHS_OND_903A,IHS_OND_0903A,"735,705.64","118,125.00",0,"853,830.64","-36,786.00","-123,081.00",0,"-159,867.00","698,919.64","693,963.64",1/10/2017,5
TW,FA/TW298856,12V 180AH Batteries 8 pieces,Tower,Battery,Battery,Parent,,,NF,,IHS_OND_909A,IHS_OND_0909A,0,"697,200.00",0,"697,200.00",0,"-35,247.00",0,"-35,247.00",0,"661,953.00",4/30/2018,5
TW,FA/TW301229,12V 180Ah Battery 8 Pieces,Tower,Battery,Battery,Parent,,,NF,,IHS_OND_898A,IHS_OND_0898A,0,"697,200.00",0,"697,200.00",0,"-35,247.00",0,"-35,247.00",0,"661,953.00",4/30/2018,5
TW,FA/TW277559,12V 150AH Battery- 8 pieces,TOWER,Battery,Battery,Parent,,,NF,,IHS_OND_893A,IHS_OND_0893A,"772,800.00","42,000.00",0,"814,800.00","-77,280.00","-100,914.00",0,"-178,194.00","695,520.00","636,606.00",7/1/2017,5
TW,FA/TW295250,Solar Batteries,Tower,Battery,Battery,Parent,FA/TW295250,9000659601,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"185,093.18",0.00,"185,093.18",0.00,"-49,049.67",0.00,"-49,049.67",0.00,"136,043.51",4/4/2017,5
TW,FA/TW295250,Solar Batteries,Tower,Battery,Battery,Parent,FA/TW295250,9000659602,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"185,093.18",0.00,"185,093.18",0.00,"-49,049.67",0.00,"-49,049.67",0.00,"136,043.51",4/4/2017,5
TW,FA/TW295250,Solar Batteries,Tower,Battery,Battery,Parent,FA/TW295250,9000659603,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"185,093.18",0.00,"185,093.18",0.00,"-49,049.67",0.00,"-49,049.67",0.00,"136,043.51",4/4/2017,5
TW,FA/TW295250,Solar Batteries,Tower,Battery,Battery,Parent,FA/TW295250,9000659604,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"185,093.18",0.00,"185,093.18",0.00,"-49,049.67",0.00,"-49,049.67",0.00,"136,043.51",4/4/2017,5
TW,FA/TW295250,Solar Batteries,Tower,Battery,Battery,Parent,FA/TW295250,9000659605,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"185,093.18",0.00,"185,093.18",0.00,"-49,049.67",0.00,"-49,049.67",0.00,"136,043.51",4/4/2017,5
TW,FA/TW295250,Solar Batteries,Tower,Battery,Battery,Parent,FA/TW295250,9000659606,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"185,093.18",0.00,"185,093.18",0.00,"-49,049.67",0.00,"-49,049.67",0.00,"136,043.51",4/4/2017,5
TW,FA/TW295250,Solar Batteries,Tower,Battery,Battery,Parent,FA/TW295250,9000659607,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"185,093.18",0.00,"185,093.18",0.00,"-49,049.67",0.00,"-49,049.67",0.00,"136,043.51",4/4/2017,5
TW,FA/TW295250,Solar Batteries,Tower,Battery,Battery,Parent,FA/TW295250,9000659608,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"185,093.18",0.00,"185,093.18",0.00,"-49,049.67",0.00,"-49,049.67",0.00,"136,043.51",4/4/2017,5
TW,FA/TW295250,Solar Batteries,Tower,Battery,Battery,Parent,FA/TW295250,9000659609,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"185,093.18",0.00,"185,093.18",0.00,"-49,049.67",0.00,"-49,049.67",0.00,"136,043.51",4/4/2017,5
